farm_id,vv_2025-06-12,vh_2025-06-12,vv_2025-06-24,vh_2025-06-24,vv_2025-07-06,vh_2025-07-06,vv_2025-07-18,vh_2025-07-18,vv_2025-07-30,vh_2025-07-30,vv_2025-08-23,vh_2025-08-23,vv_2025-09-04,vh_2025-09-04,vv_2025-09-16,vh_2025-09-16,vv_2025-09-28,vh_2025-09-28,vv_2025-10-10,vh_2025-10-10,vv_2025-10-22,vh_2025-10-22,vv_2025-11-03,vh_2025-11-03,vv_2025-11-15,vh_2025-11-15,vv_2025-11-27,vh_2025-11-27,vv_2025-12-09,vh_2025-12-09,vv_2025-12-21,vh_2025-12-21
566,-10.305621253239238,-15.564882999179787,-8.306626605694307,-13.20495438571477,-7.542594718095109,-13.022805659110052,-7.890698373470441,-15.592150982222016,-9.682824021477796,-15.605635156165075,-9.363427348466635,-15.89097466905802,-8.19697353163221,-15.22209471630244,-10.369765760304187,-16.042993781240472,-10.086093273091898,-16.982165602183326,-7.9367277228516,-15.120763102349486,-9.313568774636826,-14.29268066408931,-8.169178101901446,-14.315956140024142,-9.071431538417169,-15.990603815168246,-9.253731313140683,-15.740741186641676,-9.999076844928501,-16.760256227959893,-9.532816380671463,-15.520609944865946
567,-8.985152000590293,-15.256412759562322,-7.643399794789555,-12.252328793245521,-7.641765940486589,-12.596503355205561,-8.573324868085807,-13.171411359332472,-6.772883882141474,-13.027449438385192,-7.987074911644486,-13.709748645388647,-7.448856142214678,-14.215517988951413,-8.920489270909316,-14.51840220115219,-9.704703599619567,-15.723259618858352,-7.102104404378981,-12.812698692301277,-7.845050051925934,-13.566202847097133,-7.514052653542544,-13.47436209595915,-8.207777540214403,-15.69795474131994,-8.755775014265936,-14.295816824248194,-6.683346268795591,-14.051782017357741,-9.030852158495065,-14.206368797523739
568,-8.190310495818714,-14.457510837530393,-8.29331840435657,-12.816604133164232,-6.461136441349831,-11.155206752405082,-6.093398131807888,-13.266801355298643,-7.800074664368491,-13.72791263588756,-6.863209701108667,-11.724960385892022,-5.56172199478837,-11.938336102498079,-6.825582434767112,-14.255185997349503,-7.055956524474398,-11.329635129010763,-6.835488245607795,-12.734492121583536,-6.993189739043489,-11.998920775210653,-6.871947738387228,-13.028375451870208,-7.445945177003503,-13.926494898244615,-7.917250653710014,-14.237895595937506,-7.851257953284797,-13.690453325963073,-7.722415542137493,-14.517849582100247
569,-8.729755015558899,-15.416531968249663,-7.132675920790153,-12.17850708967121,-6.1255198211471376,-12.951859795248593,-6.884860591783326,-12.95005913461532,-7.536181658914996,-12.095119856812367,-6.909622004836191,-14.459491677420694,-8.017725658865428,-14.814200803722006,-9.323434451474196,-14.682921757892458,-8.94255006373133,-15.423929024968444,-7.086084211233327,-14.102210421966975,-9.483289523336925,-14.830769272069036,-7.679117186115873,-14.587942641166148,-8.110277279561327,-15.144004487274783,-7.1620897728229425,-14.23104786200339,-6.874237658943718,-13.103546784048861,-6.673575726768936,-13.437297265878108
570,-4.183293513211217,-11.367468409390796,-3.1551110791497865,-9.825431425041119,-3.0677927915826513,-9.930152763133238,-2.545339596619027,-10.143298471329963,-2.572137515515781,-10.363390129776501,-2.294931289969368,-9.829374976020599,-2.0877826392378034,-10.136716207940397,-2.811522118653266,-9.950520811843278,-2.3954403981712256,-10.318577865846958,-1.2160098474990857,-8.720686950332778,-2.3393604307866203,-10.258669985189798,-1.9227775486032048,-10.45125983013742,-3.061926993309215,-10.553830285648347,-3.1050442759446666,-10.670449231563522,-3.3603311710782053,-11.347179017727179,-3.842366228542298,-10.666659947480444
571,-7.4155101494265825,-13.766713750203944,-5.681808783292347,-12.920418349208425,-5.4687560876257955,-12.779154932400553,-4.92771594884419,-13.24416191208412,-3.727528460877835,-12.16935744317184,-5.819572774746861,-12.569915119537264,-5.5100359758114035,-12.761009924680568,-5.762003966548448,-13.140005673935363,-5.854354820782664,-12.220166774524404,-4.714753764175535,-11.721485872836137,-4.701660215158492,-12.10768845141972,-3.245263994756205,-12.366721473576266,-4.454270525306228,-12.60356545330045,-4.791640716984898,-12.978369503650987,-4.531531643935671,-12.041052716475505,-4.377103956651369,-12.302928461191145
572,-8.014953177545227,-15.508190910063304,-7.0443683923639195,-15.035361248148313,-7.414930216185269,-14.64071304639321,-8.214723621498543,-16.860399917279217,-4.9540491479097115,-14.358857343356522,-8.047191099954944,-14.556049746544893,-7.52136319567957,-14.62206151869933,-7.889458733137124,-14.922602082773844,-8.671879896079522,-16.60590161848058,-7.177137290152945,-16.535757754461905,-6.957888577922243,-15.170555058301684,-3.792878558804434,-13.478386510264922,-4.802515168471791,-13.59694944401179,-7.464169446322901,-14.338485224901731,-6.292440488361414,-14.989236133995698,-4.3394974998648,-13.312720612845073
573,-8.50740709535851,-16.27346196110698,-7.672649112853701,-16.03609012171933,-7.746530704301061,-16.327037669361687,-11.262812590289657,-17.280577664283555,-5.777728461048087,-14.170966107339819,-9.442318107777401,-15.615123434383255,-9.096127227285507,-16.879715885786133,-8.536463897087337,-15.940993772032408,-7.56411069930733,-16.17754163194848,-6.437247488141913,-14.702474017814723,-6.853843257607544,-14.948027639656267,-4.966290613788166,-13.044058005077153,-5.418462392834959,-13.00963811883003,-4.0884873530659895,-12.853576674623943,-4.256929832244628,-13.075329437331703,-3.619570207947209,-10.387249956616873
574,-5.951259463268283,-12.245997239493194,-4.3516990383467915,-12.353053177439781,-4.848234957296232,-11.820125498463355,-6.076158125428468,-12.021402702723593,-4.5505198434151115,-12.328016869407145,-3.974114756651352,-11.103607895164929,-5.380677632160586,-10.353334540503278,-5.079155872124042,-11.471950504323738,-4.748204733762134,-11.321072227275033,-3.8069736893297854,-11.904859756145822,-7.1166371150679435,-12.249619996080384,-3.7937657202599717,-12.735654737194373,-4.275609273701431,-11.767097356886831,-4.765388208155318,-12.282204467683833,-2.660453929891959,-12.42384908998118,-2.608666715882189,-11.618939618620557
575,-8.087367956987032,-14.428934407756959,-7.0568382597943815,-12.828878307648564,-6.430729026169844,-13.383079898807626,-7.444710362589228,-13.3737358875355,-6.36610009782816,-12.599411154216828,-7.132596837568275,-12.784658666842128,-6.65681400903022,-13.15519015170153,-6.815179008324888,-14.338877780915208,-7.046830027200697,-14.003233552419225,-6.096006311842762,-13.809239278506718,-6.9042181263730065,-14.38379212695998,-5.943506259750397,-14.355589380128215,-8.066303408877848,-13.792840382710988,-6.462791657243087,-14.52391424151428,-6.057603730643674,-13.104002164013549,-5.416609345548511,-13.202099977199655
576,-9.641566612487502,-13.206793754842884,-7.700329118732753,-14.249557249999107,-6.4537943877704675,-11.961523270160264,-7.898419598314774,-13.855256171369927,-6.078105438417191,-13.164459974397008,-7.095251230179105,-12.287592513597303,-5.86836065591958,-11.508055396104321,-6.31889206729114,-13.645844255842132,-6.695877935537082,-15.172708681604819,-5.460210997420885,-14.683055494875298,-7.892463133444979,-13.949788996336153,-5.993067328082175,-11.937128465015403,-8.152289404019108,-14.403264921022942,-6.961513056787241,-12.999377760185933,-8.220040930722526,-13.689535868052314,-5.602436199295655,-14.827067678265372
577,-8.559051043417192,-14.906026666072014,-7.334119759673076,-11.240278182376324,-6.808996138046394,-14.03866075729949,-7.296832759057505,-14.03890512901824,-6.686131833483222,-12.571034188767356,-6.469598032304406,-11.279104575064423,-7.345084679894488,-13.640335864007278,-6.465137724485135,-11.610587910113285,-7.3125535031282,-15.134549723438473,-8.218210281347059,-12.596306414234384,-5.087899514731177,-13.218486076063005,-8.984918575387631,-11.692472340892204,-8.839581288655168,-13.943591005342025,-6.47175745980043,-13.95627326910702,-7.340660898504834,-15.138492446408504,-4.494617198833933,-13.722950893446262
578,-6.897766031783813,-11.40004968374229,-3.9551434428246908,-8.973931712865566,-3.8074593514775614,-12.356387898219259,-6.610965321781453,-14.23912164681694,-5.145418286734314,-12.22347702421882,-7.334480642979596,-12.929386125181297,-7.874870798679253,-14.324302061485636,-9.000000772687072,-16.15277537256476,-10.775323301434279,-17.159096598862547,-9.629465770651223,-15.516290884062991,-8.590579211882636,-14.606096704598867,-5.597202198978682,-12.198510163232708,-8.06729659145767,-15.641870972824066,-7.496856558911585,-14.486408476624268,-6.022420972154107,-14.115653127799758,-6.384049419823276,-15.437837670349506
579,-4.284990267876813,-8.689082701438211,-2.203753680392229,-8.26611682428908,-2.548309576886349,-8.986946760763393,-4.208037348103639,-10.125930948844966,-3.7226116531471236,-9.220496168342194,-5.174884104396277,-11.982050846055216,-6.36619882665327,-12.116641345716655,-8.90835106081295,-15.476832874020769,-9.46992383535367,-16.387697976349983,-9.287151385790361,-15.294988375392677,-9.840277668344834,-17.086574403033026,-5.339284588269486,-13.992217254229365,-8.749141601000257,-17.39948076802204,-9.538363915227148,-17.696804991898894,-9.892577017482617,-16.936455923701978,-7.930030127427033,-14.338977917573132
580,-3.632441009252918,-10.587814785173151,-3.436829642474582,-9.52040080645953,-2.9052788545867276,-9.88251379944558,-5.048641189394725,-10.70592922806193,-4.441029618403011,-10.212562239822505,-3.111932629684657,-11.731213535959668,-5.118538612480435,-12.993383956810565,-6.865026899157625,-15.325779290073786,-9.870191364396524,-16.996427026858953,-8.42952895753278,-16.68689131125046,-10.44022707856425,-19.211738600946763,-6.934807968653435,-15.24423618297562,-8.600749895773745,-17.034624907821446,-8.722348451041704,-17.9512463201073,-8.825660099000675,-17.088603470912677,-7.0258786611047706,-15.153313536722735
581,-4.813302459113475,-11.833657437792676,-5.447641510801635,-10.94072508317964,-5.991794872088535,-12.534423930031647,-8.756658782378388,-14.90288359024477,-7.254872271995161,-14.624235949698473,-5.366002334456893,-12.22979927637926,-6.6737627278823375,-12.656363181354225,-8.53261675083872,-14.273726967711887,-9.91873627403907,-17.146022777533943,-9.475855223818542,-15.735990969961783,-10.156515760427858,-15.626447035257723,-7.469879408977209,-13.854072431947975,-8.650087466359683,-17.60828847275088,-9.41882014723555,-16.25451929003244,-7.158465406883443,-16.525326422849194,-5.150126487824353,-15.338847155144448
582,-8.702028043427678,-16.385506102398534,-5.225004490453376,-16.294704818388503,-5.080403934842874,-14.763722449721877,-5.729679097333066,-15.230255012086234,-7.370550855536107,-14.300534837158532,-7.678846176817221,-19.096219892854624,-11.785672366273975,-18.909865361110448,-8.657607119785446,-16.542892615093912,-4.824228022092803,-14.56876272625816,-4.995862202831114,-11.882138192886044,-9.222466113910317,-15.69592143952673,-8.629321728162147,-14.687453824309307,-7.6782271569314355,-18.55215168772094,-7.062998114408256,-19.131522007109403,-6.684471418023352,-19.247403741791413,-6.306278327125046,-15.074342952729525
583,-5.914597950190642,-13.06049788244283,-4.318073358279715,-11.507378098431131,-4.35504569089994,-11.240781652933094,-5.700199516920941,-12.46659581009036,-4.687545497211605,-11.936498439546206,-5.22129314151742,-13.457385373386781,-7.507912617142773,-13.720586016439496,-8.758584226045997,-14.962549810755162,-7.862863036590087,-14.510819414015593,-7.264087021218572,-14.142386716380697,-9.94945337370556,-16.737100540474007,-7.774095878993252,-14.839993216015174,-9.499159413648906,-18.403080981669056,-4.8700876048786075,-16.27863534352455,-5.027232025204987,-16.180502395692827,-6.209496928853854,-13.567721065155098
584,-2.664415200137325,-10.755170961592082,-3.462064629363137,-10.916240949311678,-2.3392194991558153,-11.946376024693656,-4.551404559375146,-10.592753243703655,-3.755469917160516,-10.084737168942532,-3.6447400611236236,-11.155766048869573,-5.288544175273211,-11.468872056729909,-7.6232510521928,-15.126056950814672,-8.457486163529772,-15.089599017482628,-8.869353639340789,-16.486957089672522,-9.222118606367417,-17.028058782806276,-8.170920891138993,-13.907480406125552,-10.720458772005983,-17.376714448533836,-4.645090431993712,-15.7621880958083,-4.715829413890545,-16.000439689163425,-5.150531982671827,-14.575521227961497
585,-4.284571655785148,-10.798800391343708,-3.4583826337007766,-11.466776146525312,-2.939506326328753,-10.715494636270845,-4.801527263068309,-12.653417523478222,-3.581307130174349,-12.704777451057721,-5.731609225216973,-13.217389855707065,-6.024879954421863,-12.559323100154211,-4.989957109474032,-12.226734021487466,-6.972327339509359,-13.664087861026937,-4.504754325076733,-11.628290411325043,-6.698913558917386,-13.386208119549774,-7.135245778955865,-11.344858793990515,-8.016552654743448,-14.167005183444182,-5.773316203670276,-15.07790973294929,-8.406837811522399,-15.866211274539747,-5.804400520558783,-12.71160034291771
586,-3.0336200861355116,-9.416344694820415,-2.6514437490740557,-11.359527722782074,-1.814892654182389,-11.369639602393741,-2.499528201823148,-11.542896320105173,-2.0895664839522805,-10.985899499073053,-3.293268662946502,-13.982868470873605,-4.4348394928255255,-10.981875092133592,-5.758098068547058,-12.940042580475017,-6.899178884058138,-13.830468034535722,-6.554044722970262,-13.304996165563026,-6.913259225863515,-14.338669809833856,-6.313500838304615,-13.308659679825432,-10.399269184685755,-16.86551989967696,-8.10683851237957,-17.66806733402995,-9.308813702961494,-18.318676924785265,-7.012917881955964,-17.83014079977025
587,-7.387895795113293,-11.792309759956254,-7.469533452457605,-12.394565916350224,-4.367549104710359,-11.031940578721784,-7.550584128884078,-12.040026363317292,-7.132923875606288,-13.743338476228617,-6.003506464394642,-14.905211827028094,-8.257691615660196,-12.28866541735435,-7.224967042864626,-14.679734736908376,-9.075151487304074,-14.904016308319799,-7.065025510280062,-13.45113557595571,-8.283599846002044,-13.990369070480277,-4.496311875759299,-12.02029365652274,-10.212869305302121,-14.758339719239878,-7.214542519623004,-10.688390597413406,-8.832206497587581,-16.539785645645242,-6.734579206575281,-12.991073615919769
588,-7.0019212513879,-11.127715098719795,-5.758386402327346,-12.447134929542996,-5.527174046503434,-11.916972374981016,-6.431405543865894,-13.262006828387802,-7.564792624548151,-12.734572653658764,-6.182841485839342,-12.150550783013278,-6.623034762907304,-12.628802493395245,-8.006547175308508,-12.636188484656177,-7.7251056475117945,-12.269547818272814,-4.6389536616898805,-14.254510161222289,-6.533699586373808,-10.950206343221305,-5.5369937771749,-13.279127419110079,-7.211061981588124,-12.433146611251317,-6.277465528135484,-11.526287587954487,-8.19609953754409,-13.626744701420455,-7.270169295874684,-13.682584514838075
589,-7.456124804992482,-12.319469968534605,-8.700735283825724,-13.71343555790501,-5.092848936308089,-14.479011541080267,-4.7414922453714805,-14.525235744636014,-8.5549475968083,-13.991440848228507,-5.731096130249672,-14.298299158124843,-4.5727281490811515,-10.722753812291685,-6.411405516448768,-11.140268940102798,-6.543315974439842,-12.080324768585966,-7.59204379828871,-11.479149802212252,-8.809366122820382,-10.519153497446712,-3.643105114885924,-14.254782594683071,-7.709747693428937,-14.74562348563965,-4.811966389712724,-11.483974554809183,-6.021998978267962,-15.820670499427955,-6.242572977229632,-12.989685915934748
590,-8.111706404949313,-14.49893517811778,-8.22384286771752,-14.808389968740245,-6.477339217336788,-11.265147692334427,-6.616228789597153,-14.611356429982683,-7.1854133590154765,-12.513284705133827,-5.893743432459822,-14.56343507757931,-6.916841769097857,-13.60620755262693,-6.76764533749238,-13.128423235717161,-7.501684658382784,-13.019519987472098,-7.884980080746562,-13.461407018349536,-9.40425872339118,-12.559394829885377,-6.528138341103123,-12.297194460480632,-7.375314374742632,-14.217455041176144,-7.949580390492112,-14.313579076596305,-8.463608058981936,-17.343944416566373,-8.49337138659561,-14.381258368076208
591,-9.035861740326512,-13.59011309883319,-7.660895137358759,-11.262384601734706,-5.199158842697827,-12.761886692095011,-8.463879718596747,-13.79403849897887,-5.304052900408294,-12.908310099206602,-6.84805430975434,-14.874553244869094,-8.432975870574097,-10.949322809301034,-8.087057066399208,-14.44936348903001,-7.229109494832579,-13.74461360704925,-8.220720314296784,-12.001978641130528,-8.523919405346753,-13.619829232496649,-6.977094743514414,-12.249011279192061,-9.013030469305539,-14.057049533517034,-8.928400130251484,-12.896418180491047,-8.36009110415663,-15.372732971811303,-6.776692779217129,-11.278010687020522
592,-9.72137372932752,-16.138979847249626,-8.756287276035591,-15.848743130078415,-8.058279946573796,-13.188557756156074,-8.505679916959009,-13.105546631559136,-6.987816297713656,-14.189227469297991,-7.309284304714439,-12.590427578493399,-6.885691495071732,-12.565950109672228,-8.97673895186735,-14.131891173312123,-9.704421252460442,-15.701735328051766,-8.22523033983056,-14.616681837237566,-9.55889251649663,-16.143832957146074,-7.3656865517949495,-14.682730423299935,-8.16113624334665,-15.38707712664555,-8.82128947705157,-16.438634539982775,-10.473082910520423,-17.044521315109694,-8.222713848934827,-14.490220776291583
